date,product_id,category,brand,region,customer_id,age,loyalty_tier,price,discount,qty_sold,ad_spend,channel,holiday,competitor_price,stock,revenue
2024-03-29,P171,Hats,Nike,Mumbai,C250,33,Silver,1784,48,22,12362,Instagram,1,5224,454,20408.960000000003
2025-01-20,P249,Jeans,Levis,Chennai,C895,28,Platinum,1886,5,28,690,Facebook,0,5370,430,50167.59999999999
2024-12-23,P271,Socks,Nike,Delhi,C972,29,Platinum,1220,1,30,3748,Instagram,1,853,52,36234.0
2025-01-15,P144,Hats,Adidas,Delhi,C603,49,Bronze,4876,23,33,1714,Instagram,1,4905,234,123899.16
2025-02-25,P260,Socks,Adidas,Kolkata,C839,53,Bronze,2614,3,33,17679,Facebook,0,2697,83,83674.14
2024-09-25,P291,Socks,Nike,Bangalore,C881,51,Platinum,4401,19,24,7866,Google Ads,0,1348,280,85555.44
2024-08-10,P224,Hats,Zara,Kolkata,C312,56,Silver,3892,48,48,15812,Instagram,0,1313,300,97144.32
2024-04-03,P287,Sneakers,Puma,Mumbai,C710,60,Gold,3273,26,5,10528,Website,1,2551,121,12110.1
2024-07-06,P200,Socks,Zara,Bangalore,C456,21,Platinum,4883,9,47,10950,Facebook,0,1605,285,208845.90999999997
2024-09-02,P266,Socks,Adidas,Mumbai,C746,52,Silver,3959,19,42,12440,Google Ads,1,1804,150,134685.18000000002
2024-12-20,P149,Sneakers,Puma,Kolkata,C251,35,Silver,4923,3,12,19035,Facebook,0,2137,142,57303.719999999994
2025-02-19,P194,T-shirts,Zara,Kolkata,C375,62,Platinum,4363,4,19,9516,Instagram,1,3378,472,79581.12
2024-06-03,P293,Jeans,Puma,Delhi,C649,61,Gold,2835,47,39,3984,Google Ads,1,5272,215,58599.450000000004
2024-07-04,P159,Jeans,Zara,Delhi,C315,22,Silver,1876,49,21,9761,Website,0,4650,348,20091.96
2025-01-21,P279,Jackets,Adidas,Kolkata,C758,38,Silver,4513,47,15,5496,Facebook,1,2865,393,35878.350000000006
2024-08-09,P142,Socks,Puma,Mumbai,C597,23,Platinum,1641,6,10,15320,Facebook,0,5393,285,15425.4
2024-12-01,P114,Sneakers,Nike,Mumbai,C997,25,Silver,2526,33,39,17978,Instagram,0,4111,146,66004.37999999999
2024-10-04,P104,Jackets,Adidas,Kolkata,C886,59,Gold,2122,16,21,8514,Instagram,0,4260,52,37432.08
2024-06-28,P233,Jeans,Levis,Chennai,C341,36,Bronze,2782,17,8,2054,Instagram,1,1747,327,18472.48
2024-03-27,P202,Jeans,Adidas,Chennai,C785,26,Platinum,1103,10,8,9944,Facebook,0,3620,217,7941.6
2024-12-17,P121,Jeans,Adidas,Chennai,C306,18,Bronze,3400,13,3,12095,Website,0,3293,295,8874.0
2024-12-09,P247,Sneakers,Levis,Kolkata,C778,38,Platinum,4539,37,43,14256,Google Ads,0,2739,163,122961.51000000001
2024-08-25,P273,Jeans,Zara,Bangalore,C838,22,Silver,1514,0,9,10420,Google Ads,0,1764,473,13626.0
2024-08-11,P263,Hats,Adidas,Bangalore,C492,53,Platinum,4554,47,10,14627,Facebook,0,3263,222,24136.200000000004
2024-10-10,P200,Jeans,Levis,Mumbai,C873,25,Platinum,1814,7,31,12403,Facebook,0,1037,457,52297.62
2024-07-27,P227,Socks,Puma,Mumbai,C579,44,Gold,2774,27,39,10904,Facebook,1,1146,149,78975.78
2024-05-02,P281,Hats,Puma,Bangalore,C840,46,Silver,4754,13,26,792,Website,0,3381,433,107535.47999999998
2024-03-13,P177,Jeans,Adidas,Delhi,C973,21,Gold,3238,19,7,2084,Instagram,0,823,180,18359.460000000003
2025-01-05,P212,Sneakers,Adidas,Bangalore,C825,64,Silver,4313,44,11,12335,Instagram,1,3105,481,26568.08
2024-05-19,P226,T-shirts,Nike,Bangalore,C641,18,Bronze,1731,45,17,2363,Google Ads,0,4304,317,16184.85
2024-08-16,P105,Hats,Adidas,Chennai,C867,60,Gold,2503,2,28,8319,Google Ads,0,1683,259,68682.32
2024-10-01,P126,Socks,Levis,Delhi,C334,24,Bronze,4066,48,3,7514,Website,1,5140,115,6342.960000000001
2024-10-20,P123,T-shirts,Nike,Kolkata,C216,47,Bronze,1065,7,16,3752,Google Ads,1,4638,468,15847.199999999999
2024-10-18,P110,Socks,Nike,Chennai,C680,39,Platinum,3574,36,4,7660,Website,1,5129,239,9149.44
2024-04-28,P242,Hats,Puma,Chennai,C522,59,Platinum,1082,17,23,19309,Instagram,0,4832,467,20655.379999999997
2024-04-12,P109,Hats,Adidas,Mumbai,C839,36,Bronze,2709,11,15,14676,Instagram,1,899,227,36165.15
2024-07-09,P135,T-shirts,Puma,Chennai,C354,42,Bronze,1646,27,14,16381,Instagram,1,1912,334,16822.12
2024-10-01,P231,Jackets,Zara,Kolkata,C463,34,Silver,3407,11,40,9688,Facebook,1,4545,287,121289.2
2024-04-16,P204,Sneakers,Zara,Mumbai,C283,58,Platinum,1711,0,11,15293,Google Ads,0,4839,73,18821.0
2024-05-02,P194,Hats,Adidas,Kolkata,C865,39,Silver,1579,17,33,17285,Website,1,3491,389,43248.81
2024-07-01,P144,T-shirts,Puma,Kolkata,C652,63,Bronze,4364,24,31,12214,Instagram,1,4768,397,102815.84
2024-08-14,P111,Jackets,Adidas,Bangalore,C386,46,Silver,3620,13,7,7451,Facebook,1,2612,240,22045.8
2024-10-29,P178,Sneakers,Puma,Delhi,C960,28,Silver,4572,36,40,19658,Website,1,3379,100,117043.2
2024-08-15,P157,Jackets,Levis,Chennai,C314,30,Platinum,1083,0,8,14942,Facebook,0,4149,468,8664.0
2024-11-26,P108,Jeans,Levis,Bangalore,C360,27,Platinum,1826,16,22,1699,Facebook,0,2508,172,33744.479999999996
2024-03-03,P294,Hats,Levis,Kolkata,C307,43,Gold,4942,12,14,8833,Facebook,1,3260,193,60885.44
2024-12-02,P126,Jackets,Zara,Bangalore,C885,35,Silver,4996,49,4,8895,Facebook,1,1622,398,10191.84
2024-07-16,P121,Jackets,Adidas,Delhi,C750,48,Gold,3816,36,8,9792,Facebook,1,1184,313,19537.920000000002
2024-09-04,P294,Socks,Puma,Bangalore,C895,32,Bronze,1031,5,7,814,Google Ads,1,1567,60,6856.15
2024-03-22,P180,Sneakers,Zara,Kolkata,C702,42,Platinum,1917,1,13,13624,Website,1,4652,485,24671.79
2024-06-28,P248,Jeans,Puma,Delhi,C220,38,Bronze,2731,18,37,2571,Facebook,1,4836,254,82858.54000000001
2024-10-13,P137,Sneakers,Puma,Delhi,C703,64,Silver,4700,26,26,3202,Instagram,0,2661,127,90428.0
2024-08-10,P206,Socks,Zara,Delhi,C723,64,Silver,4164,16,45,2545,Website,0,5183,494,157399.19999999998
2024-10-20,P234,Socks,Puma,Delhi,C399,23,Platinum,4902,20,22,15319,Facebook,1,5317,380,86275.20000000001
2024-05-14,P105,Socks,Puma,Kolkata,C341,32,Gold,3466,12,38,6182,Website,0,3789,222,115903.04
2024-05-29,P137,Socks,Puma,Kolkata,C798,19,Platinum,1624,20,40,11199,Facebook,1,5301,161,51968.0
2024-09-29,P203,Socks,Zara,Mumbai,C895,57,Silver,1549,39,46,5803,Google Ads,1,2053,277,43464.94
2024-09-16,P106,Hats,Levis,Kolkata,C742,27,Silver,1956,44,21,13032,Google Ads,1,3229,54,23002.56
2024-11-14,P170,Jackets,Puma,Delhi,C532,32,Silver,1458,22,10,8091,Website,0,3101,138,11372.4
2024-09-11,P270,T-shirts,Zara,Bangalore,C957,53,Gold,3634,30,7,10404,Website,1,866,482,17806.6
2024-06-11,P259,Jeans,Zara,Bangalore,C377,56,Platinum,2063,30,44,8844,Instagram,1,4520,427,63540.399999999994
2024-12-09,P129,Socks,Puma,Mumbai,C837,38,Bronze,4568,2,34,6837,Facebook,1,4724,389,152205.76
2024-06-12,P145,Socks,Levis,Delhi,C496,45,Gold,4534,44,48,5849,Facebook,0,2752,150,121873.92000000001
2024-10-03,P231,Socks,Levis,Kolkata,C652,59,Bronze,1332,41,8,18275,Website,1,4057,160,6287.040000000001
2024-12-10,P234,Hats,Puma,Delhi,C995,23,Silver,1699,45,40,15059,Instagram,1,1319,83,37378.0
2024-10-31,P266,Hats,Adidas,Bangalore,C469,47,Gold,1836,2,47,10119,Website,0,848,241,84566.16
2024-08-02,P134,T-shirts,Puma,Kolkata,C896,42,Platinum,3093,2,22,4127,Google Ads,0,3531,441,66685.08
2024-07-01,P196,Socks,Nike,Kolkata,C783,23,Platinum,2627,16,49,10078,Google Ads,0,3628,226,108127.31999999999
2024-07-31,P196,Jeans,Adidas,Kolkata,C826,29,Silver,4498,21,28,14984,Google Ads,0,2261,220,99495.76000000001
2024-09-03,P271,T-shirts,Zara,Mumbai,C526,55,Gold,4143,36,36,16312,Instagram,0,5090,450,95454.72
2024-06-20,P257,Hats,Nike,Delhi,C543,52,Bronze,2883,8,19,12588,Instagram,1,2469,70,50394.840000000004
2025-01-03,P165,Sneakers,Adidas,Delhi,C183,43,Silver,3729,36,2,9175,Website,0,4248,290,4773.12
2024-05-02,P276,Hats,Levis,Delhi,C425,50,Platinum,3187,42,20,6912,Instagram,0,5449,230,36969.200000000004
2024-10-04,P242,Sneakers,Adidas,Bangalore,C310,21,Gold,3962,22,7,13848,Google Ads,0,4855,154,21632.52
2024-08-27,P246,Hats,Puma,Chennai,C371,51,Platinum,1401,10,29,10175,Google Ads,1,1001,91,36566.100000000006
2024-08-15,P176,Jackets,Zara,Chennai,C477,62,Bronze,3799,25,28,18175,Instagram,1,2492,207,79779.0
2025-01-13,P154,Sneakers,Zara,Chennai,C190,18,Gold,4226,36,46,7895,Instagram,1,5454,453,124413.43999999999
2024-11-03,P167,Jackets,Puma,Bangalore,C712,55,Gold,2410,26,10,13774,Facebook,1,5448,254,17834.0
2024-06-08,P212,Socks,Puma,Bangalore,C271,48,Platinum,2033,34,4,17868,Website,1,932,284,5367.119999999999
2024-10-02,P269,Sneakers,Adidas,Mumbai,C209,54,Silver,4051,48,13,2624,Website,1,3511,430,27384.76
2024-08-07,P143,Jackets,Adidas,Delhi,C893,48,Gold,2360,43,30,11977,Instagram,0,1683,277,40356.0
2025-02-14,P132,Sneakers,Zara,Mumbai,C694,55,Gold,2927,7,42,16114,Google Ads,1,940,409,114328.61999999998
2024-09-08,P142,Jeans,Puma,Kolkata,C169,32,Bronze,3454,42,6,8241,Google Ads,0,4658,491,12019.920000000002
2024-07-24,P150,Socks,Levis,Bangalore,C275,31,Bronze,1219,28,34,8374,Google Ads,1,1951,481,29841.12
2024-12-09,P166,Jeans,Puma,Bangalore,C486,23,Platinum,3876,3,10,19168,Instagram,1,4144,283,37597.2
2024-08-12,P143,Socks,Levis,Chennai,C159,40,Platinum,1064,25,18,15989,Facebook,1,1174,271,14364.0
2024-04-16,P283,Jeans,Adidas,Bangalore,C493,38,Silver,3544,18,46,17764,Instagram,1,1106,314,133679.68000000002
2024-04-12,P217,Jeans,Zara,Mumbai,C934,34,Silver,4950,34,8,5192,Facebook,0,1479,196,26135.999999999996
2024-04-07,P268,T-shirts,Adidas,Chennai,C279,56,Silver,4488,35,10,2453,Instagram,1,4781,466,29172.000000000004
2024-07-11,P255,Jackets,Adidas,Delhi,C718,37,Bronze,3877,28,13,12921,Google Ads,0,2341,248,36288.72
2024-03-11,P289,Sneakers,Zara,Mumbai,C848,47,Gold,2900,6,34,2114,Facebook,1,2928,220,92684.0
2024-05-06,P166,Socks,Zara,Mumbai,C895,49,Bronze,1024,1,35,6281,Website,0,4657,344,35481.6
2024-06-19,P204,Jeans,Levis,Bangalore,C112,28,Silver,1890,5,3,5154,Instagram,1,4296,162,5386.5
2025-01-20,P299,Jeans,Zara,Chennai,C810,41,Bronze,4380,19,3,9622,Google Ads,0,1840,333,10643.400000000001
2024-08-25,P161,Jeans,Zara,Mumbai,C637,64,Bronze,4176,25,45,9083,Instagram,0,4062,217,140940.0
2024-12-17,P218,T-shirts,Nike,Kolkata,C549,48,Gold,2641,20,4,18950,Instagram,0,3015,296,8451.2
2024-04-30,P190,Jeans,Puma,Mumbai,C681,25,Bronze,1570,26,27,9833,Website,0,1016,411,31368.6
2024-07-26,P200,Sneakers,Nike,Mumbai,C110,42,Platinum,3546,28,23,17175,Facebook,0,2165,465,58721.759999999995
2025-01-04,P149,Jackets,Zara,Bangalore,C110,31,Platinum,4374,20,18,19391,Google Ads,1,2239,79,62985.600000000006
2024-05-19,P134,Hats,Zara,Chennai,C624,38,Platinum,4371,14,8,5690,Website,1,3020,238,30072.48
2024-05-18,P185,Sneakers,Puma,Mumbai,C512,34,Silver,3577,28,34,13234,Instagram,1,1719,142,87564.96
2024-05-30,P250,Sneakers,Puma,Delhi,C221,32,Bronze,1940,13,9,1102,Google Ads,0,3211,141,15190.199999999999
2025-01-01,P173,Socks,Puma,Chennai,C281,18,Platinum,4947,11,2,972,Website,0,2190,294,8805.66
2025-01-14,P144,Jeans,Levis,Bangalore,C584,52,Silver,3574,43,44,6409,Facebook,1,3322,183,89635.92000000001
2024-05-16,P260,Sneakers,Adidas,Bangalore,C221,23,Bronze,1826,5,29,14717,Instagram,0,1361,481,50306.299999999996
2024-08-12,P265,Socks,Zara,Kolkata,C838,23,Platinum,3793,18,26,2211,Google Ads,0,3137,331,80866.76000000001
2024-10-19,P183,Sneakers,Puma,Delhi,C976,59,Silver,2352,43,31,16960,Facebook,1,4376,116,41559.840000000004
2024-10-29,P242,Hats,Adidas,Chennai,C237,20,Bronze,4970,23,27,15678,Google Ads,0,5204,445,103326.3
2024-08-25,P138,Hats,Puma,Kolkata,C634,59,Gold,1610,14,44,12650,Facebook,1,3153,77,60922.399999999994
2024-12-06,P151,T-shirts,Zara,Delhi,C460,61,Platinum,2785,39,36,11313,Google Ads,1,2643,224,61158.6
2025-01-09,P175,Socks,Levis,Mumbai,C284,27,Silver,3824,14,37,15080,Website,1,3891,164,121679.68
2025-01-13,P207,Jeans,Puma,Kolkata,C995,19,Bronze,1021,2,15,19853,Website,1,902,292,15008.699999999999
2024-03-22,P234,Jackets,Zara,Chennai,C231,31,Bronze,4425,17,22,14901,Google Ads,1,3780,186,80800.5
2025-01-13,P227,Jeans,Zara,Delhi,C219,32,Bronze,2082,28,18,560,Google Ads,1,1628,418,26982.72
2024-04-14,P194,Hats,Adidas,Bangalore,C717,58,Gold,3838,29,43,5998,Google Ads,1,5072,91,117174.14
2024-04-01,P298,Sneakers,Puma,Chennai,C793,38,Gold,4546,6,36,2192,Website,0,1332,331,153836.63999999998
2024-08-25,P185,Sneakers,Nike,Bangalore,C300,50,Bronze,3802,32,37,11397,Website,0,2382,85,95658.31999999999
2024-09-16,P124,Socks,Levis,Mumbai,C754,59,Silver,3359,27,13,11760,Instagram,0,3212,72,31876.910000000003
2025-01-09,P207,Jackets,Zara,Bangalore,C736,31,Bronze,2791,42,23,6551,Google Ads,1,4527,470,37231.94
2025-02-21,P154,Jeans,Levis,Bangalore,C110,59,Gold,1709,38,42,6326,Facebook,0,5407,408,44502.36
2024-10-12,P162,Jeans,Nike,Delhi,C825,25,Gold,3580,26,23,19595,Instagram,1,3300,76,60931.6
2024-09-17,P104,Socks,Levis,Kolkata,C409,31,Bronze,4934,13,27,17045,Instagram,1,1815,341,115899.66
2024-08-04,P234,Socks,Nike,Delhi,C405,27,Gold,2651,36,7,6826,Website,0,4321,335,11876.480000000001
2024-11-08,P298,Jackets,Levis,Kolkata,C413,21,Bronze,4925,8,44,18895,Website,0,1885,497,199364.0
2024-04-04,P165,Socks,Levis,Kolkata,C558,64,Silver,2161,35,45,19170,Instagram,1,1299,321,63209.25000000001
2024-04-02,P167,T-shirts,Puma,Chennai,C806,39,Silver,3749,41,24,14507,Facebook,0,1463,303,53085.84000000001
2024-05-29,P232,Jackets,Levis,Kolkata,C990,29,Bronze,2518,31,25,10799,Google Ads,1,5432,342,43435.49999999999
2024-07-02,P196,Jeans,Adidas,Mumbai,C226,27,Bronze,4152,40,6,12701,Website,1,4294,97,14947.199999999999
2024-06-28,P251,Hats,Puma,Bangalore,C816,20,Silver,2274,18,13,12458,Website,0,4109,359,24240.84
2024-10-08,P293,Socks,Adidas,Bangalore,C993,35,Silver,4709,26,26,1943,Website,1,4816,80,90601.16
2024-07-02,P234,Jeans,Adidas,Mumbai,C684,62,Silver,2334,33,14,9553,Facebook,0,2020,488,21892.92
2024-03-06,P246,Jackets,Puma,Bangalore,C711,59,Bronze,3289,7,15,1481,Google Ads,1,2587,51,45881.55
2024-08-24,P168,Hats,Levis,Kolkata,C849,32,Platinum,1389,17,44,14265,Facebook,1,3199,289,50726.28
2025-01-13,P133,Sneakers,Puma,Delhi,C144,55,Platinum,3738,6,26,18187,Google Ads,1,2789,60,91356.72
2024-05-05,P294,Hats,Levis,Mumbai,C308,21,Silver,2483,36,9,12682,Facebook,0,2332,206,14302.080000000002
2025-02-10,P137,Sneakers,Adidas,Bangalore,C629,49,Silver,1088,21,17,9545,Website,1,1449,432,14611.84
2024-06-17,P132,Jackets,Levis,Kolkata,C249,58,Silver,4326,31,19,15971,Website,1,4680,337,56713.85999999999
2024-08-26,P104,Jackets,Zara,Delhi,C397,33,Platinum,4940,48,43,17044,Google Ads,0,1511,327,110458.40000000001
2024-06-20,P193,Sneakers,Levis,Chennai,C761,44,Silver,3568,31,31,8725,Instagram,0,3309,441,76319.51999999999
2024-08-24,P229,T-shirts,Nike,Kolkata,C409,48,Silver,2889,47,12,9132,Website,1,1501,352,18374.04
2024-06-22,P217,Socks,Levis,Delhi,C761,35,Silver,3739,34,22,11732,Google Ads,0,3623,210,54290.28
2025-02-16,P193,T-shirts,Zara,Chennai,C861,61,Gold,1970,23,2,19560,Facebook,1,2849,461,3033.8
2024-10-23,P226,T-shirts,Adidas,Bangalore,C127,37,Silver,3034,13,7,10374,Website,1,5280,264,18477.059999999998
2024-11-11,P191,Jackets,Levis,Kolkata,C168,63,Platinum,4423,13,30,1755,Facebook,1,4540,351,115440.29999999999
2024-04-11,P111,Sneakers,Levis,Bangalore,C574,47,Platinum,4980,40,17,19238,Website,1,1853,435,50796.0
2024-12-24,P166,T-shirts,Nike,Mumbai,C900,51,Gold,1501,39,11,7110,Facebook,1,4007,331,10071.710000000001
2024-09-27,P162,Jeans,Zara,Delhi,C215,31,Gold,3272,27,19,11185,Website,0,1154,131,45382.64
2024-12-02,P196,T-shirts,Puma,Kolkata,C270,54,Silver,3232,27,17,3050,Facebook,1,4783,452,40109.12
2024-12-26,P267,Hats,Adidas,Delhi,C927,47,Gold,2597,42,48,9608,Google Ads,0,4753,71,72300.48000000001
2024-09-21,P153,Hats,Nike,Chennai,C801,24,Bronze,1466,29,8,9034,Google Ads,0,5078,231,8326.88
2024-03-09,P238,Sneakers,Puma,Bangalore,C717,31,Platinum,3968,11,27,10659,Instagram,0,4198,499,95351.04
2024-07-07,P105,Socks,Puma,Chennai,C874,36,Bronze,1181,31,31,1295,Instagram,0,4850,350,25261.59
2024-04-21,P203,T-shirts,Nike,Mumbai,C700,40,Silver,1485,13,39,13128,Website,1,2582,440,50386.05
2024-09-01,P242,Jeans,Nike,Mumbai,C702,52,Platinum,4127,8,9,3298,Google Ads,0,2083,162,34171.56
2024-03-08,P170,Hats,Levis,Delhi,C678,58,Bronze,1605,29,28,14075,Facebook,1,3391,277,31907.399999999998
2024-12-11,P212,Socks,Zara,Mumbai,C658,50,Gold,3852,48,42,7438,Instagram,0,3500,102,84127.68
2024-05-30,P269,Jeans,Zara,Chennai,C188,49,Platinum,3653,1,48,10241,Google Ads,1,969,214,173590.56
2024-05-07,P125,T-shirts,Adidas,Delhi,C851,34,Gold,1889,26,5,5552,Google Ads,0,3220,482,6989.299999999999
2024-11-13,P241,T-shirts,Zara,Mumbai,C512,45,Bronze,1208,22,25,9594,Facebook,1,2760,354,23556.0
2024-11-12,P112,Hats,Zara,Delhi,C521,64,Platinum,3772,42,39,5824,Facebook,1,1050,432,85322.64000000001
2024-08-19,P114,Jackets,Levis,Bangalore,C267,35,Silver,2013,40,12,13448,Google Ads,0,4809,303,14493.599999999999
2025-01-11,P250,Hats,Zara,Mumbai,C598,22,Silver,4144,4,7,11728,Instagram,1,4710,386,27847.68
2024-05-31,P141,Hats,Adidas,Kolkata,C706,47,Bronze,4259,12,28,4780,Facebook,0,1512,85,104941.76000000001
2024-08-22,P114,Jeans,Zara,Chennai,C852,25,Bronze,2231,21,22,3685,Instagram,0,2680,79,38774.78
2024-07-31,P172,Sneakers,Levis,Bangalore,C802,45,Platinum,1674,0,12,956,Facebook,1,1656,450,20088.0
2024-10-17,P125,Socks,Adidas,Kolkata,C842,59,Gold,3318,40,44,17307,Website,1,1068,491,87595.2
2025-01-03,P259,Socks,Zara,Mumbai,C882,54,Silver,4040,24,5,9517,Website,1,1796,495,15352.0
2025-01-31,P290,Socks,Adidas,Mumbai,C794,53,Bronze,2634,16,8,15756,Website,1,4301,414,17700.48
2024-09-03,P161,Sneakers,Puma,Delhi,C788,47,Silver,1144,43,9,2364,Facebook,0,3896,400,5868.72
2024-08-20,P218,Jackets,Levis,Mumbai,C529,29,Silver,1699,31,31,6548,Website,1,3099,420,36341.61
2025-02-12,P115,Sneakers,Zara,Delhi,C309,26,Silver,3209,33,3,8010,Google Ads,0,4643,86,6450.089999999999
2024-05-28,P173,T-shirts,Zara,Delhi,C489,56,Platinum,3376,6,40,12639,Google Ads,1,2690,455,126937.59999999998
2024-11-01,P262,Hats,Zara,Mumbai,C973,54,Platinum,3032,2,12,11474,Google Ads,1,4690,153,35656.32
2024-06-16,P274,Jackets,Adidas,Kolkata,C924,28,Gold,1124,42,32,15767,Facebook,0,1429,266,20861.440000000002
2024-03-15,P118,Sneakers,Adidas,Chennai,C524,49,Silver,2548,36,10,10065,Facebook,1,4658,418,16307.2
2024-10-25,P209,Hats,Levis,Mumbai,C938,23,Silver,1620,25,39,17868,Facebook,1,2221,63,47385.0
2024-10-08,P216,T-shirts,Zara,Chennai,C408,59,Gold,3191,23,8,3799,Google Ads,1,1302,288,19656.56
2024-05-20,P159,Jackets,Levis,Chennai,C575,57,Bronze,3980,33,24,7931,Website,1,4488,178,63998.399999999994
2024-09-09,P192,Socks,Puma,Kolkata,C132,29,Silver,3999,22,10,19203,Instagram,1,1287,377,31192.200000000004
2024-11-27,P257,Hats,Levis,Delhi,C760,38,Gold,1343,37,11,5066,Instagram,0,5029,202,9306.99
2025-01-21,P152,Sneakers,Puma,Kolkata,C297,41,Bronze,4270,13,49,4433,Website,0,2537,465,182030.1
2024-10-11,P167,Jeans,Nike,Kolkata,C782,18,Silver,4176,18,30,5064,Facebook,1,1704,60,102729.6
2024-05-21,P206,Hats,Adidas,Chennai,C368,23,Gold,1699,48,24,15721,Facebook,1,5494,143,21203.52
2025-02-11,P126,Jackets,Nike,Bangalore,C950,33,Gold,1412,28,45,2291,Website,0,1695,367,45748.8
2024-11-15,P174,Sneakers,Zara,Kolkata,C917,46,Platinum,1628,49,16,12500,Website,1,5375,252,13284.48
2024-12-01,P205,Jeans,Puma,Chennai,C100,46,Bronze,1320,35,32,6555,Instagram,1,1749,473,27456.0
2024-12-08,P149,T-shirts,Levis,Delhi,C661,24,Bronze,3721,8,45,8203,Website,1,2836,379,154049.4
2024-07-13,P123,Jackets,Adidas,Kolkata,C770,44,Gold,3822,43,23,3477,Instagram,1,4531,127,50106.42000000001
2024-08-08,P124,Jeans,Nike,Mumbai,C496,37,Bronze,4509,46,14,18357,Facebook,1,3119,290,34088.04
2024-09-27,P113,Socks,Zara,Kolkata,C305,41,Gold,1406,7,12,17756,Website,1,1515,376,15690.96
2024-08-30,P218,Jackets,Nike,Kolkata,C111,38,Silver,2032,39,34,2354,Website,0,4084,66,42143.68
2024-11-29,P147,Socks,Nike,Mumbai,C923,49,Gold,3569,6,37,14234,Website,1,4918,440,124129.81999999999
2024-04-15,P188,T-shirts,Levis,Delhi,C550,54,Bronze,1817,17,46,3837,Facebook,1,3283,409,69373.06
2024-04-09,P238,Socks,Puma,Chennai,C649,60,Bronze,3954,43,20,15778,Facebook,1,1242,84,45075.600000000006
2024-08-20,P222,T-shirts,Puma,Chennai,C708,44,Platinum,2291,21,48,2962,Website,0,3373,56,86874.72
2024-05-21,P190,Jeans,Nike,Chennai,C538,42,Silver,1146,20,33,16189,Website,0,3968,232,30254.4
2024-09-29,P260,Socks,Levis,Bangalore,C942,29,Silver,4100,32,34,16927,Instagram,1,1333,491,94791.99999999999
2024-12-23,P110,Jackets,Adidas,Mumbai,C416,54,Platinum,4737,7,40,4052,Website,0,1623,118,176216.4
2024-10-26,P112,Hats,Zara,Chennai,C733,58,Silver,1843,21,18,16016,Google Ads,1,1108,400,26207.46
2024-08-21,P214,Hats,Zara,Delhi,C290,41,Gold,1561,7,33,14375,Google Ads,0,2705,184,47907.09
2024-07-26,P239,Hats,Adidas,Delhi,C269,23,Silver,2960,26,15,1756,Facebook,1,1426,447,32856.0
2024-05-18,P280,Jeans,Puma,Chennai,C198,20,Silver,4443,5,44,17914,Instagram,1,2353,205,185717.39999999997
2024-12-13,P250,Sneakers,Nike,Delhi,C817,57,Silver,4728,22,6,16865,Google Ads,0,1567,440,22127.04
2024-06-13,P195,T-shirts,Puma,Chennai,C255,53,Bronze,2488,25,27,19765,Instagram,0,4016,467,50382.0
2024-10-09,P247,Jackets,Puma,Delhi,C131,31,Platinum,2168,42,10,17269,Facebook,0,4315,232,12574.400000000001
2024-09-02,P168,T-shirts,Nike,Chennai,C419,64,Platinum,1763,28,3,6836,Instagram,1,4441,422,3808.08
2024-10-13,P170,Sneakers,Puma,Bangalore,C932,29,Silver,4562,37,49,4757,Website,0,952,414,140828.94
2024-10-30,P213,Jackets,Nike,Chennai,C785,52,Platinum,2496,36,37,16337,Website,0,2526,86,59105.28
2024-07-02,P209,Jackets,Puma,Kolkata,C748,37,Gold,3588,25,25,12978,Facebook,1,3327,66,67275.0
2024-06-03,P203,Socks,Levis,Mumbai,C471,40,Bronze,3386,24,26,6729,Facebook,1,3819,219,66907.36
2024-11-03,P194,Sneakers,Nike,Chennai,C875,54,Gold,3553,30,8,10471,Google Ads,1,1787,120,19896.8
2025-02-02,P168,T-shirts,Puma,Mumbai,C133,22,Silver,3633,48,18,17640,Instagram,1,5110,151,34004.880000000005
2025-01-03,P102,Jeans,Puma,Mumbai,C609,24,Platinum,3239,46,26,12039,Google Ads,1,3102,188,45475.560000000005
2024-08-11,P157,Jackets,Nike,Chennai,C782,60,Bronze,3618,11,40,4158,Instagram,0,1578,147,128800.8
2024-06-22,P215,Jackets,Levis,Mumbai,C818,62,Platinum,1903,22,24,12315,Facebook,0,1664,249,35624.16
2024-11-24,P190,Sneakers,Levis,Delhi,C600,35,Platinum,3184,23,8,13532,Facebook,1,3122,77,19613.44
2024-09-09,P163,Jeans,Zara,Bangalore,C129,45,Silver,2642,26,19,1102,Website,1,1578,480,37146.52
2024-03-17,P298,T-shirts,Nike,Bangalore,C271,32,Gold,1244,23,28,12771,Facebook,0,2466,333,26820.64
2024-03-04,P120,Hats,Nike,Delhi,C108,35,Silver,1567,22,43,4013,Website,0,2315,367,52557.18
2025-01-15,P128,Hats,Nike,Chennai,C709,35,Platinum,1211,13,9,8073,Google Ads,1,2358,179,9482.13
2024-04-30,P261,Jackets,Zara,Chennai,C446,52,Platinum,2298,34,41,16689,Google Ads,0,2511,253,62183.87999999999
2024-12-22,P296,Sneakers,Puma,Delhi,C200,62,Bronze,2816,30,20,15343,Google Ads,0,4948,94,39424.0
2024-12-28,P247,Sneakers,Nike,Mumbai,C244,60,Bronze,2938,23,14,4811,Website,0,1502,420,31671.640000000003
2024-11-29,P282,T-shirts,Nike,Bangalore,C680,57,Platinum,4991,44,28,4312,Facebook,1,5284,191,78258.88000000002
